id,model,description,label,split,selected_ai_model,selection_seed,selection_strategy,dataset_revision
01856,AudioLDM 2 Large,"funk, soundtrack, dance",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06267,MTG-Jamendo,"funk, triphop, idm",0,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03767,Stable Audio v1,"funk, triphop, idm",1,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06268,MTG-Jamendo,"funk, triphop, piano",0,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03768,Stable Audio v1,"funk, triphop, piano",1,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06269,MTG-Jamendo,"funk, world, african",0,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00447,MusicGen Small,"funk, world, african",1,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06270,MTG-Jamendo,"guitar, violin, bass",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01652,AudioLDM 2 Large,"guitar, violin, bass",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06271,MTG-Jamendo,"heavymetal, synthesizer, guitar",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05271,Suno v3,"heavymetal, synthesizer, guitar",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06274,MTG-Jamendo,"hiphop, rap, beat",0,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00813,MusicGen Medium,"hiphop, rap, beat",1,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06275,MTG-Jamendo,"hiphop, rap, guitar",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05275,Suno v3,"hiphop, rap, guitar",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06276,MTG-Jamendo,"hiphop, rap, happy",0,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05776,Suno v3.5,"hiphop, rap, happy",1,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06277,MTG-Jamendo,"hiphop, rap, orchestra",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01236,MusicGen Large,"hiphop, rap, orchestra",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06281,MTG-Jamendo,"hiphop, rap, synthesizer",0,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04281,Stable Audio v2,"hiphop, rap, synthesizer",1,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06282,MTG-Jamendo,"hiphop, synthesizer, piano",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02291,AudioLDM 2 Music,"hiphop, synthesizer, piano",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06284,MTG-Jamendo,"house, electronica, guitar",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04784,Udio,"house, electronica, guitar",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06287,MTG-Jamendo,"industrial, dance, latin",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05287,Suno v3,"industrial, dance, latin",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06289,MTG-Jamendo,"jazz, bass, drums",0,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00066,MusicGen Small,"jazz, bass, drums",1,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06292,MTG-Jamendo,"jazz, guitar, flute",0,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03792,Stable Audio v1,"jazz, guitar, flute",1,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06293,MTG-Jamendo,"jazz, guitar, organ",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02010,AudioLDM 2 Music,"jazz, guitar, organ",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06294,MTG-Jamendo,"jazz, horn, flute",0,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04294,Stable Audio v2,"jazz, horn, flute",1,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06296,MTG-Jamendo,"jazz, piano, harp",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02411,AudioLDM 2 Music,"jazz, piano, harp",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06297,MTG-Jamendo,"jazz, soundtrack, blues",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02662,Riffusion,"jazz, soundtrack, blues",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06298,MTG-Jamendo,"jazz, soundtrack, orchestral",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02139,AudioLDM 2 Music,"jazz, soundtrack, orchestral",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06299,MTG-Jamendo,"jazz, soundtrack, piano",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03299,Mustango,"jazz, soundtrack, piano",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06300,MTG-Jamendo,"jazz, synthesizer, piano",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03300,Mustango,"jazz, synthesizer, piano",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06301,MTG-Jamendo,"jazz, world, latin",0,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03801,Stable Audio v1,"jazz, world, latin",1,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06302,MTG-Jamendo,"latin, african, percussion",0,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05802,Suno v3.5,"latin, african, percussion",1,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06303,MTG-Jamendo,"latin, drums, flute",0,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03803,Stable Audio v1,"latin, drums, flute",1,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06307,MTG-Jamendo,"lounge, downtempo, house",0,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00361,MusicGen Small,"lounge, downtempo, house",1,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06308,MTG-Jamendo,"lounge, downtempo, sad",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05308,Suno v3,"lounge, downtempo, sad",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06309,MTG-Jamendo,"lounge, experimental, world",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01772,AudioLDM 2 Large,"lounge, experimental, world",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06310,MTG-Jamendo,"lounge, folk, acousticguitar",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01527,AudioLDM 2 Large,"lounge, folk, acousticguitar",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06312,MTG-Jamendo,"lounge, house, tribal",0,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04312,Stable Audio v2,"lounge, house, tribal",1,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06313,MTG-Jamendo,"metal, ambient, oriental",0,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00962,MusicGen Medium,"metal, ambient, oriental",1,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06314,MTG-Jamendo,"metal, ambient, synthesizer",0,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04314,Stable Audio v2,"metal, ambient, synthesizer",1,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06315,MTG-Jamendo,"metal, electronic, soundtrack",0,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05815,Suno v3.5,"metal, electronic, soundtrack",1,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06317,MTG-Jamendo,"metal, industrial, dubstep",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02773,Riffusion,"metal, industrial, dubstep",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06318,MTG-Jamendo,"metal, progressive, synthesizer",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01079,MusicGen Large,"metal, progressive, synthesizer",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06320,MTG-Jamendo,"metal, rock, funk",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04820,Udio,"metal, rock, funk",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06321,MTG-Jamendo,"metal, rock, heavymetal",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01475,MusicGen Large,"metal, rock, heavymetal",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06326,MTG-Jamendo,"metal, synthesizer, piano",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05326,Suno v3,"metal, synthesizer, piano",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06328,MTG-Jamendo,"newage, jazz, classicalguitar",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02640,Riffusion,"newage, jazz, classicalguitar",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06329,MTG-Jamendo,"newage, soundtrack, piano",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01039,MusicGen Large,"newage, soundtrack, piano",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06331,MTG-Jamendo,"newage, world, celtic",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05331,Suno v3,"newage, world, celtic",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06332,MTG-Jamendo,"newage, world, orchestral",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03332,Mustango,"newage, world, orchestral",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06333,MTG-Jamendo,"newage, world, oriental",0,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05833,Suno v3.5,"newage, world, oriental",1,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06334,MTG-Jamendo,"orchestral, blues, violin",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01656,AudioLDM 2 Large,"orchestral, blues, violin",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06336,MTG-Jamendo,"orchestral, folk, celtic",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03336,Mustango,"orchestral, folk, celtic",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06338,MTG-Jamendo,"pop, ambient, chillout",0,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00891,MusicGen Medium,"pop, ambient, chillout",1,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06340,MTG-Jamendo,"pop, chillout, hiphop",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01026,MusicGen Large,"pop, chillout, hiphop",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06341,MTG-Jamendo,"pop, chillout, newage",0,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03841,Stable Audio v1,"pop, chillout, newage",1,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06342,MTG-Jamendo,"pop, classical, newage",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01259,MusicGen Large,"pop, classical, newage",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06343,MTG-Jamendo,"pop, classical, orchestral",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02491,AudioLDM 2 Music,"pop, classical, orchestral",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06345,MTG-Jamendo,"pop, classical, piano",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04845,Udio,"pop, classical, piano",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06346,MTG-Jamendo,"pop, classical, soundtrack",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02350,AudioLDM 2 Music,"pop, classical, soundtrack",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06349,MTG-Jamendo,"pop, easylistening, ambient",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02847,Riffusion,"pop, easylistening, ambient",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06350,MTG-Jamendo,"pop, easylistening, jazz",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01280,MusicGen Large,"pop, easylistening, jazz",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06351,MTG-Jamendo,"pop, easylistening, lounge",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05351,Suno v3,"pop, easylistening, lounge",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06352,MTG-Jamendo,"pop, easylistening, organ",0,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05852,Suno v3.5,"pop, easylistening, organ",1,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06353,MTG-Jamendo,"pop, easylistening, trumpet",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03353,Mustango,"pop, easylistening, trumpet",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06355,MTG-Jamendo,"pop, electronic, ambient",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03355,Mustango,"pop, electronic, ambient",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06356,MTG-Jamendo,"pop, electronic, blues",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05356,Suno v3,"pop, electronic, blues",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06357,MTG-Jamendo,"pop, electronic, chillout",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05357,Suno v3,"pop, electronic, chillout",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06358,MTG-Jamendo,"pop, electronic, country",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03358,Mustango,"pop, electronic, country",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06359,MTG-Jamendo,"pop, electronic, dance",0,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01435,MusicGen Large,"pop, electronic, dance",1,train,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06360,MTG-Jamendo,"pop, electronic, dubstep",0,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00794,MusicGen Medium,"pop, electronic, dubstep",1,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06361,MTG-Jamendo,"pop, electronic, easylistening",0,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05861,Suno v3.5,"pop, electronic, easylistening",1,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06364,MTG-Jamendo,"pop, electronic, lounge",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05364,Suno v3,"pop, electronic, lounge",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06365,MTG-Jamendo,"pop, electronic, newage",0,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02327,AudioLDM 2 Music,"pop, electronic, newage",1,train,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06366,MTG-Jamendo,"pop, electronic, piano",0,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04365,Stable Audio v2,"pop, electronic, piano",1,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06368,MTG-Jamendo,"pop, electronic, slow",0,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00830,MusicGen Medium,"pop, electronic, slow",1,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06371,MTG-Jamendo,"pop, electronic, triphop",0,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00243,MusicGen Small,"pop, electronic, triphop",1,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06354,MTG-Jamendo,"pop, electronica, dark",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02904,Riffusion,"pop, electronica, dark",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06372,MTG-Jamendo,"pop, folk, country",0,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05872,Suno v3.5,"pop, folk, country",1,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06373,MTG-Jamendo,"pop, folk, viola",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01884,AudioLDM 2 Large,"pop, folk, viola",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06374,MTG-Jamendo,"pop, hiphop, electronica",0,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03874,Stable Audio v1,"pop, hiphop, electronica",1,train,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06377,MTG-Jamendo,"pop, industrial, latin",0,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00357,MusicGen Small,"pop, industrial, latin",1,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06378,MTG-Jamendo,"pop, jazz, piano",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02783,Riffusion,"pop, jazz, piano",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06379,MTG-Jamendo,"pop, jazz, world",0,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00336,MusicGen Small,"pop, jazz, world",1,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06380,MTG-Jamendo,"pop, keyboard, violin",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04880,Udio,"pop, keyboard, violin",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06381,MTG-Jamendo,"pop, lounge, funk",0,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05381,Suno v3,"pop, lounge, funk",1,train,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06382,MTG-Jamendo,"pop, mellow, guitar",0,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05882,Suno v3.5,"pop, mellow, guitar",1,train,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06383,MTG-Jamendo,"pop, orchestral, hiphop",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03383,Mustango,"pop, orchestral, hiphop",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06384,MTG-Jamendo,"pop, orchestral, oriental",0,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00104,MusicGen Small,"pop, orchestral, oriental",1,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06385,MTG-Jamendo,"pop, orchestral, singersongwriter",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04885,Udio,"pop, orchestral, singersongwriter",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06386,MTG-Jamendo,"pop, singersongwriter, classicalguitar",0,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01533,AudioLDM 2 Large,"pop, singersongwriter, classicalguitar",1,train,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06387,MTG-Jamendo,"pop, singersongwriter, sad",0,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04387,Stable Audio v2,"pop, singersongwriter, sad",1,train,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06388,MTG-Jamendo,"pop, soundtrack, acousticguitar",0,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00494,MusicGen Small,"pop, soundtrack, acousticguitar",1,train,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06389,MTG-Jamendo,"pop, soundtrack, orchestral",0,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02664,Riffusion,"pop, soundtrack, orchestral",1,train,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06390,MTG-Jamendo,"pop, soundtrack, space",0,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04890,Udio,"pop, soundtrack, space",1,train,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06391,MTG-Jamendo,"pop, synthesizer, electricguitar",0,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00748,MusicGen Medium,"pop, synthesizer, electricguitar",1,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06392,MTG-Jamendo,"pop, synthesizer, piano",0,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00675,MusicGen Medium,"pop, synthesizer, piano",1,train,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06394,MTG-Jamendo,"pop, trance, house",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03394,Mustango,"pop, trance, house",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06395,MTG-Jamendo,"pop, triphop, synthesizer",0,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03395,Mustango,"pop, triphop, synthesizer",1,train,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
